base,TID,NAME,WIDTH,HEIGHT,OX,OY,SX,SY,EX,EY
tileinfo,345,STONE_WALL_DEPTHS,32,32,0,0,832,320,864,352
tileinfo,346,STONE_WALL_DEPTHS_1,32,32,0,0,864,320,896,352
tileinfo,347,STONE_WALL_DEPTHS_2,32,32,0,0,896,320,928,352
tileinfo,348,STONE_WALL_DEPTHS_3,32,32,0,0,928,320,960,352
tileinfo,349,STONE_WALL_DEPTHS_4,32,32,0,0,960,320,992,352
tileinfo,350,STONE_WALL_SPIDER,32,32,0,0,992,320,1024,352
tileinfo,351,STONE_WALL_SPIDER_1,32,32,0,0,0,352,32,384
tileinfo,352,STONE_WALL_SPIDER_2,32,32,0,0,32,352,64,384
tileinfo,353,STONE_WALL_SPIDER_3,32,32,0,0,64,352,96,384
tileinfo,354,STONE_WALL_SNAKE,32,32,0,0,96,352,128,384
tileinfo,355,STONE_WALL_SNAKE_1,32,32,0,0,128,352,160,384
tileinfo,356,STONE_WALL_SNAKE_2,32,32,0,0,160,352,192,384
tileinfo,357,STONE_WALL_SNAKE_3,32,32,0,0,192,352,224,384
tileinfo,358,STONE_WALL_SHOALS,32,32,0,0,224,352,256,384
tileinfo,359,STONE_WALL_SHOALS_1,32,32,0,0,256,352,288,384
tileinfo,360,STONE_WALL_SHOALS_2,32,32,0,0,288,352,320,384
tileinfo,361,STONE_WALL_SHOALS_3,32,32,0,0,320,352,352,384
tileinfo,362,STONE_WALL_SHOALS_4,32,32,0,0,352,352,384,384
tileinfo,363,WALL_OOZING,32,32,0,0,384,352,416,384
tileinfo,364,WALL_OOZING_1,32,32,0,0,416,352,448,384
tileinfo,365,WALL_OOZING_2,32,32,0,0,448,352,480,384
tileinfo,366,WALL_OOZING_3,32,32,0,0,480,352,512,384
tileinfo,367,WALL_ZOT,32,32,0,0,512,352,544,384
tileinfo,368,WALL_ZOT_1,32,32,0,0,544,352,576,384
tileinfo,369,WALL_ZOT_2,32,32,0,0,576,352,608,384
tileinfo,370,WALL_ZOT_3,32,32,0,0,608,352,640,384
tileinfo,371,WALL_ZOT_GREEN,32,32,0,0,640,352,672,384
tileinfo,372,WALL_ZOT_GREEN_1,32,32,0,0,672,352,704,384
tileinfo,373,WALL_ZOT_GREEN_2,32,32,0,0,704,352,736,384
tileinfo,374,WALL_ZOT_GREEN_3,32,32,0,0,736,352,768,384
tileinfo,375,WALL_ZOT_CYAN,32,32,0,0,768,352,800,384
tileinfo,376,WALL_ZOT_CYAN_1,32,32,0,0,800,352,832,384
tileinfo,377,WALL_ZOT_CYAN_2,32,32,0,0,832,352,864,384
tileinfo,378,WALL_ZOT_CYAN_3,32,32,0,0,864,352,896,384
tileinfo,379,WALL_ZOT_RED,32,32,0,0,896,352,928,384
tileinfo,380,WALL_ZOT_RED_1,32,32,0,0,928,352,960,384
tileinfo,381,WALL_ZOT_RED_2,32,32,0,0,960,352,992,384
tileinfo,382,WALL_ZOT_RED_3,32,32,0,0,992,352,1024,384
tileinfo,383,WALL_ZOT_MAGENTA,32,32,0,0,0,384,32,416
tileinfo,384,WALL_ZOT_MAGENTA_1,32,32,0,0,32,384,64,416
tileinfo,385,WALL_ZOT_MAGENTA_2,32,32,0,0,64,384,96,416
tileinfo,386,WALL_ZOT_MAGENTA_3,32,32,0,0,96,384,128,416
tileinfo,387,WALL_ZOT_BROWN,32,32,0,0,128,384,160,416
tileinfo,388,WALL_ZOT_BROWN_1,32,32,0,0,160,384,192,416
tileinfo,389,WALL_ZOT_BROWN_2,32,32,0,0,192,384,224,416
tileinfo,390,WALL_ZOT_BROWN_3,32,32,0,0,224,384,256,416
tileinfo,391,WALL_ZOT_LIGHTGRAY,32,32,0,0,256,384,288,416
tileinfo,392,WALL_ZOT_LIGHTGRAY_1,32,32,0,0,288,384,320,416
tileinfo,393,WALL_ZOT_LIGHTGRAY_2,32,32,0,0,320,384,352,416
tileinfo,394,WALL_ZOT_LIGHTGRAY_3,32,32,0,0,352,384,384,416
tileinfo,395,WALL_ZOT_DARKGRAY,32,32,0,0,384,384,416,416
tileinfo,396,WALL_ZOT_DARKGRAY_1,32,32,0,0,416,384,448,416
tileinfo,397,WALL_ZOT_DARKGRAY_2,32,32,0,0,448,384,480,416
tileinfo,398,WALL_ZOT_DARKGRAY_3,32,32,0,0,480,384,512,416
tileinfo,399,WALL_ZOT_LIGHTBLUE,32,32,0,0,512,384,544,416
tileinfo,400,WALL_ZOT_LIGHTBLUE_1,32,32,0,0,544,384,576,416
tileinfo,401,WALL_ZOT_LIGHTBLUE_2,32,32,0,0,576,384,608,416
tileinfo,402,WALL_ZOT_LIGHTBLUE_3,32,32,0,0,608,384,640,416
tileinfo,403,WALL_ZOT_LIGHTGREEN,32,32,0,0,640,384,672,416
tileinfo,404,WALL_ZOT_LIGHTGREEN_1,32,32,0,0,672,384,704,416
tileinfo,405,WALL_ZOT_LIGHTGREEN_2,32,32,0,0,704,384,736,416
tileinfo,406,WALL_ZOT_LIGHTGREEN_3,32,32,0,0,736,384,768,416
tileinfo,407,WALL_ZOT_LIGHTCYAN,32,32,0,0,768,384,800,416
tileinfo,408,WALL_ZOT_LIGHTCYAN_1,32,32,0,0,800,384,832,416
tileinfo,409,WALL_ZOT_LIGHTCYAN_2,32,32,0,0,832,384,864,416
tileinfo,410,WALL_ZOT_LIGHTCYAN_3,32,32,0,0,864,384,896,416
tileinfo,411,WALL_ZOT_LIGHTRED,32,32,0,0,896,384,928,416
tileinfo,412,WALL_ZOT_LIGHTRED_1,32,32,0,0,928,384,960,416
tileinfo,413,WALL_ZOT_LIGHTRED_2,32,32,0,0,960,384,992,416
tileinfo,414,WALL_ZOT_LIGHTRED_3,32,32,0,0,992,384,1024,416
tileinfo,415,WALL_ZOT_LIGHTMAGENTA,32,32,0,0,0,416,32,448
tileinfo,416,WALL_ZOT_LIGHTMAGENTA_1,32,32,0,0,32,416,64,448
tileinfo,417,WALL_ZOT_LIGHTMAGENTA_2,32,32,0,0,64,416,96,448
tileinfo,418,WALL_ZOT_LIGHTMAGENTA_3,32,32,0,0,96,416,128,448
tileinfo,419,WALL_ZOT_YELLOW,32,32,0,0,128,416,160,448
tileinfo,420,WALL_ZOT_YELLOW_1,32,32,0,0,160,416,192,448
tileinfo,421,WALL_ZOT_YELLOW_2,32,32,0,0,192,416,224,448
tileinfo,422,WALL_ZOT_YELLOW_3,32,32,0,0,224,416,256,448
tileinfo,423,WALL_ZOT_WHITE,32,32,0,0,256,416,288,448
tileinfo,424,WALL_ZOT_WHITE_1,32,32,0,0,288,416,320,448
tileinfo,425,WALL_ZOT_WHITE_2,32,32,0,0,320,416,352,448
tileinfo,426,WALL_ZOT_WHITE_3,32,32,0,0,352,416,384,448
tileinfo,427,WALL_FLESH,32,32,0,0,384,416,416,448
tileinfo,428,WALL_FLESH_1,32,32,0,0,416,416,448,448
tileinfo,429,WALL_FLESH_2,32,32,0,0,448,416,480,448
tileinfo,430,WALL_FLESH_3,32,32,0,0,480,416,512,448
tileinfo,431,WALL_FLESH_4,32,32,0,0,512,416,544,448
tileinfo,432,WALL_FLESH_5,32,32,0,0,544,416,576,448
tileinfo,433,WALL_FLESH_6,32,32,0,0,576,416,608,448
tileinfo,434,WALL_TRANSPARENT_FLESH,32,32,0,0,608,416,640,448
tileinfo,435,WALL_TRANSPARENT_FLESH_1,32,32,0,0,640,416,672,448
tileinfo,436,WALL_TRANSPARENT_FLESH_2,32,32,0,0,672,416,704,448
tileinfo,437,WALL_TRANSPARENT_FLESH_3,32,32,0,0,704,416,736,448
tileinfo,438,WALL_TRANSPARENT_FLESH_4,32,32,0,0,736,416,768,448
tileinfo,439,WALL_TRANSPARENT_FLESH_5,32,32,0,0,768,416,800,448
tileinfo,440,WALL_VINES,32,32,0,0,800,416,832,448
tileinfo,441,WALL_VINES_1,32,32,0,0,832,416,864,448
tileinfo,442,WALL_VINES_2,32,32,0,0,864,416,896,448
tileinfo,443,WALL_VINES_3,32,32,0,0,896,416,928,448
tileinfo,444,WALL_VINES_4,32,32,0,0,928,416,960,448
tileinfo,445,WALL_VINES_5,32,32,0,0,960,416,992,448
tileinfo,446,WALL_VINES_6,32,32,0,0,992,416,1024,448
tileinfo,447,WALL_STUDIO,32,32,0,0,0,448,32,480
tileinfo,448,WALL_STUDIO_1,32,32,0,0,32,448,64,480
tileinfo,449,WALL_STUDIO_2,32,32,0,0,64,448,96,480
tileinfo,450,WALL_STUDIO_3,32,32,0,0,96,448,128,480
tileinfo,451,WALL_STUDIO_4,32,32,0,0,128,448,160,480
tileinfo,452,WALL_STUDIO_5,32,32,0,0,160,448,192,480
tileinfo,453,WALL_PEBBLE,32,32,0,0,192,448,224,480
tileinfo,454,WALL_PEBBLE_1,32,32,0,0,224,448,256,480
tileinfo,455,WALL_PEBBLE_2,32,32,0,0,256,448,288,480
tileinfo,456,WALL_PEBBLE_3,32,32,0,0,288,448,320,480
tileinfo,457,WALL_PEBBLE_BLUE,32,32,0,0,320,448,352,480
tileinfo,458,WALL_PEBBLE_BLUE_1,32,32,0,0,352,448,384,480
tileinfo,459,WALL_PEBBLE_BLUE_2,32,32,0,0,384,448,416,480
tileinfo,460,WALL_PEBBLE_BLUE_3,32,32,0,0,416,448,448,480
tileinfo,461,WALL_PEBBLE_GREEN,32,32,0,0,448,448,480,480
tileinfo,462,WALL_PEBBLE_GREEN_1,32,32,0,0,480,448,512,480
tileinfo,463,WALL_PEBBLE_GREEN_2,32,32,0,0,512,448,544,480
tileinfo,464,WALL_PEBBLE_GREEN_3,32,32,0,0,544,448,576,480
tileinfo,465,WALL_PEBBLE_CYAN,32,32,0,0,576,448,608,480
tileinfo,466,WALL_PEBBLE_CYAN_1,32,32,0,0,608,448,640,480
tileinfo,467,WALL_PEBBLE_CYAN_2,32,32,0,0,640,448,672,480
tileinfo,468,WALL_PEBBLE_CYAN_3,32,32,0,0,672,448,704,480
tileinfo,469,WALL_PEBBLE_MAGENTA,32,32,0,0,704,448,736,480
tileinfo,470,WALL_PEBBLE_MAGENTA_1,32,32,0,0,736,448,768,480
tileinfo,471,WALL_PEBBLE_MAGENTA_2,32,32,0,0,768,448,800,480
tileinfo,472,WALL_PEBBLE_MAGENTA_3,32,32,0,0,800,448,832,480
tileinfo,473,WALL_PEBBLE_BROWN,32,32,0,0,832,448,864,480
tileinfo,474,WALL_PEBBLE_BROWN_1,32,32,0,0,864,448,896,480
tileinfo,475,WALL_PEBBLE_BROWN_2,32,32,0,0,896,448,928,480
tileinfo,476,WALL_PEBBLE_BROWN_3,32,32,0,0,928,448,960,480
tileinfo,477,WALL_PEBBLE_LIGHTGRAY,32,32,0,0,960,448,992,480
tileinfo,478,WALL_PEBBLE_LIGHTGRAY_1,32,32,0,0,992,448,1024,480
tileinfo,479,WALL_PEBBLE_LIGHTGRAY_2,32,32,0,0,0,480,32,512
tileinfo,480,WALL_PEBBLE_LIGHTGRAY_3,32,32,0,0,32,480,64,512
tileinfo,481,WALL_PEBBLE_DARKGRAY,32,32,0,0,64,480,96,512
tileinfo,482,WALL_PEBBLE_DARKGRAY_1,32,32,0,0,96,480,128,512
tileinfo,483,WALL_PEBBLE_DARKGRAY_2,32,32,0,0,128,480,160,512
tileinfo,484,WALL_PEBBLE_DARKGRAY_3,32,32,0,0,160,480,192,512
tileinfo,485,WALL_PEBBLE_LIGHTBLUE,32,32,0,0,192,480,224,512
tileinfo,486,WALL_PEBBLE_LIGHTBLUE_1,32,32,0,0,224,480,256,512
tileinfo,487,WALL_PEBBLE_LIGHTBLUE_2,32,32,0,0,256,480,288,512
tileinfo,488,WALL_PEBBLE_LIGHTBLUE_3,32,32,0,0,288,480,320,512
tileinfo,489,WALL_PEBBLE_LIGHTGREEN,32,32,0,0,320,480,352,512
tileinfo,490,WALL_PEBBLE_LIGHTGREEN_1,32,32,0,0,352,480,384,512
tileinfo,491,WALL_PEBBLE_LIGHTGREEN_2,32,32,0,0,384,480,416,512
tileinfo,492,WALL_PEBBLE_LIGHTGREEN_3,32,32,0,0,416,480,448,512
tileinfo,493,WALL_PEBBLE_LIGHTCYAN,32,32,0,0,448,480,480,512
tileinfo,494,WALL_PEBBLE_LIGHTCYAN_1,32,32,0,0,480,480,512,512
tileinfo,495,WALL_PEBBLE_LIGHTCYAN_2,32,32,0,0,512,480,544,512
tileinfo,496,WALL_PEBBLE_LIGHTCYAN_3,32,32,0,0,544,480,576,512
tileinfo,497,WALL_PEBBLE_LIGHTRED,32,32,0,0,576,480,608,512
tileinfo,498,WALL_PEBBLE_LIGHTRED_1,32,32,0,0,608,480,640,512
tileinfo,499,WALL_PEBBLE_LIGHTRED_2,32,32,0,0,640,480,672,512
tileinfo,500,WALL_PEBBLE_LIGHTRED_3,32,32,0,0,672,480,704,512
tileinfo,501,WALL_PEBBLE_LIGHTMAGENTA,32,32,0,0,704,480,736,512
tileinfo,502,WALL_PEBBLE_LIGHTMAGENTA_1,32,32,0,0,736,480,768,512
tileinfo,503,WALL_PEBBLE_LIGHTMAGENTA_2,32,32,0,0,768,480,800,512
tileinfo,504,WALL_PEBBLE_LIGHTMAGENTA_3,32,32,0,0,800,480,832,512
tileinfo,505,WALL_PEBBLE_YELLOW,32,32,0,0,832,480,864,512
tileinfo,506,WALL_PEBBLE_YELLOW_1,32,32,0,0,864,480,896,512
tileinfo,507,WALL_PEBBLE_YELLOW_2,32,32,0,0,896,480,928,512
tileinfo,508,WALL_PEBBLE_YELLOW_3,32,32,0,0,928,480,960,512
tileinfo,509,WALL_PEBBLE_WHITE,32,32,0,0,960,480,992,512
tileinfo,510,WALL_PEBBLE_WHITE_1,32,32,0,0,992,480,1024,512
tileinfo,511,WALL_PEBBLE_WHITE_2,32,32,0,0,0,512,32,544
tileinfo,512,WALL_PEBBLE_WHITE_3,32,32,0,0,32,512,64,544
tileinfo,513,WALL_PEBBLE_MIDBROWN,32,32,0,0,64,512,96,544
tileinfo,514,WALL_PEBBLE_MIDBROWN_1,32,32,0,0,96,512,128,544
tileinfo,515,WALL_PEBBLE_MIDBROWN_2,32,32,0,0,128,512,160,544
tileinfo,516,WALL_PEBBLE_MIDBROWN_3,32,32,0,0,160,512,192,544
tileinfo,517,WALL_PEBBLE_DARKBROWN,32,32,0,0,192,512,224,544
tileinfo,518,WALL_PEBBLE_DARKBROWN_1,32,32,0,0,224,512,256,544
tileinfo,519,WALL_PEBBLE_DARKBROWN_2,32,32,0,0,256,512,288,544
tileinfo,520,WALL_PEBBLE_DARKBROWN_3,32,32,0,0,288,512,320,544
tileinfo,521,WALL_SHOALS,32,32,0,0,320,512,352,544
tileinfo,522,WALL_SHOALS_1,32,32,0,0,352,512,384,544
tileinfo,523,WALL_SHOALS_2,32,32,0,0,384,512,416,544
tileinfo,524,WALL_SHOALS_3,32,32,0,0,416,512,448,544
tileinfo,525,WALL_BRICK_GRAY,32,32,0,0,448,512,480,544
tileinfo,526,WALL_BRICK_GRAY_1,32,32,0,0,480,512,512,544
tileinfo,527,WALL_BRICK_GRAY_2,32,32,0,0,512,512,544,544
tileinfo,528,WALL_BRICK_GRAY_3,32,32,0,0,544,512,576,544
tileinfo,529,WALL_STONE_SMOOTH,32,32,0,0,576,512,608,544
tileinfo,530,WALL_STONE_SMOOTH_1,32,32,0,0,608,512,640,544
tileinfo,531,WALL_STONE_SMOOTH_2,32,32,0,0,640,512,672,544
tileinfo,532,WALL_STONE_SMOOTH_3,32,32,0,0,672,512,704,544
tileinfo,533,WALL_MARBLE,32,32,0,0,704,512,736,544
tileinfo,534,WALL_MARBLE_1,32,32,0,0,736,512,768,544
tileinfo,535,WALL_MARBLE_2,32,32,0,0,768,512,800,544
tileinfo,536,WALL_MARBLE_3,32,32,0,0,800,512,832,544
tileinfo,537,WALL_MARBLE_4,32,32,0,0,832,512,864,544
tileinfo,538,WALL_MARBLE_5,32,32,0,0,864,512,896,544
tileinfo,539,WALL_MARBLE_6,32,32,0,0,896,512,928,544
tileinfo,540,WALL_MARBLE_7,32,32,0,0,928,512,960,544
tileinfo,541,WALL_MARBLE_8,32,32,0,0,960,512,992,544
tileinfo,542,WALL_MARBLE_9,32,32,0,0,992,512,1024,544
tileinfo,543,WALL_MARBLE_10,32,32,0,0,0,544,32,576
tileinfo,544,WALL_MARBLE_11,32,32,0,0,32,544,64,576
tileinfo,545,WALL_MARBLE_TUKIMA,32,32,0,0,64,544,96,576
tileinfo,546,WALL_MARBLE_TUKIMA_1,32,32,0,0,96,544,128,576
tileinfo,547,WALL_MARBLE_TUKIMA_2,32,32,0,0,128,544,160,576
tileinfo,548,WALL_MARBLE_TUKIMA_3,32,32,0,0,160,544,192,576
tileinfo,549,WALL_MARBLE_TUKIMA_4,32,32,0,0,192,544,224,576
tileinfo,550,WALL_MARBLE_TUKIMA_5,32,32,0,0,224,544,256,576
tileinfo,551,WALL_MARBLE_TUKIMA_6,32,32,0,0,256,544,288,576
tileinfo,552,WALL_SANDSTONE,32,32,0,0,288,544,320,576
tileinfo,553,WALL_SANDSTONE_1,32,32,0,0,320,544,352,576
tileinfo,554,WALL_SANDSTONE_2,32,32,0,0,352,544,384,576
tileinfo,555,WALL_SANDSTONE_3,32,32,0,0,384,544,416,576
tileinfo,556,WALL_SANDSTONE_4,32,32,0,0,416,544,448,576
tileinfo,557,WALL_SANDSTONE_5,32,32,0,0,448,544,480,576
tileinfo,558,WALL_SANDSTONE_6,32,32,0,0,480,544,512,576
tileinfo,559,WALL_SANDSTONE_7,32,32,0,0,512,544,544,576
tileinfo,560,WALL_SANDSTONE_8,32,32,0,0,544,544,576,576
tileinfo,561,WALL_SANDSTONE_9,32,32,0,0,576,544,608,576
tileinfo,562,WALL_VOLCANIC,32,32,0,0,608,544,640,576
tileinfo,563,WALL_VOLCANIC_1,32,32,0,0,640,544,672,576
tileinfo,564,WALL_VOLCANIC_2,32,32,0,0,672,544,704,576
tileinfo,565,WALL_VOLCANIC_3,32,32,0,0,704,544,736,576
tileinfo,566,WALL_VOLCANIC_4,32,32,0,0,736,544,768,576
tileinfo,567,WALL_VOLCANIC_5,32,32,0,0,768,544,800,576
tileinfo,568,WALL_VOLCANIC_6,32,32,0,0,800,544,832,576
tileinfo,569,WALL_MOON,32,32,0,0,832,544,864,576
tileinfo,570,WALL_MOON_1,32,32,0,0,864,544,896,576
tileinfo,571,WALL_MOON_2,32,32,0,0,896,544,928,576
tileinfo,572,WALL_MOON_3,32,32,0,0,928,544,960,576
tileinfo,573,WALL_MOON_4,32,32,0,0,960,544,992,576
tileinfo,574,WALL_MOON_5,32,32,0,0,992,544,1024,576
tileinfo,575,WALL_MOON_6,32,32,0,0,0,576,32,608
tileinfo,576,WALL_CRYSTAL_SQUARES,32,32,0,0,32,576,64,608
tileinfo,577,WALL_CRYSTAL_SQUARES_1,32,32,0,0,64,576,96,608
tileinfo,578,WALL_CRYSTAL_SQUARES_2,32,32,0,0,96,576,128,608
tileinfo,579,WALL_CRYSTAL_SQUARES_3,32,32,0,0,128,576,160,608
tileinfo,580,WALL_CRYSTAL_SQUARES_4,32,32,0,0,160,576,192,608
tileinfo,581,WALL_CRYSTAL_SQUARES_5,32,32,0,0,192,576,224,608
tileinfo,582,WALL_CRYSTAL_SQUARES_6,32,32,0,0,224,576,256,608
tileinfo,583,WALL_CRYSTAL_SQUARES_7,32,32,0,0,256,576,288,608
tileinfo,584,WALL_CRYSTAL_SQUARES_8,32,32,0,0,288,576,320,608
tileinfo,585,WALL_CRYSTAL_SQUARES_9,32,32,0,0,320,576,352,608
tileinfo,586,WALL_CRYSTAL_SQUARES_10,32,32,0,0,352,576,384,608
tileinfo,587,WALL_CRYSTAL_SQUARES_11,32,32,0,0,384,576,416,608
tileinfo,588,WALL_SNAKE,32,32,0,0,416,576,448,608
tileinfo,589,WALL_SNAKE_1,32,32,0,0,448,576,480,608
tileinfo,590,WALL_SNAKE_2,32,32,0,0,480,576,512,608
tileinfo,591,WALL_SNAKE_3,32,32,0,0,512,576,544,608
tileinfo,592,WALL_SNAKE_4,32,32,0,0,544,576,576,608
tileinfo,593,WALL_SNAKE_5,32,32,0,0,576,576,608,608
tileinfo,594,WALL_SNAKE_6,32,32,0,0,608,576,640,608
tileinfo,595,WALL_SNAKE_7,32,32,0,0,640,576,672,608
tileinfo,596,WALL_SNAKE_8,32,32,0,0,672,576,704,608
tileinfo,597,WALL_SNAKE_9,32,32,0,0,704,576,736,608
tileinfo,598,WALL_SPIDER,32,32,0,0,736,576,768,608
tileinfo,599,WALL_SPIDER_1,32,32,0,0,768,576,800,608
tileinfo,600,WALL_SPIDER_2,32,32,0,0,800,576,832,608
tileinfo,601,WALL_SPIDER_3,32,32,0,0,832,576,864,608
tileinfo,602,WALL_SPIDER_4,32,32,0,0,864,576,896,608
tileinfo,603,WALL_SPIDER_5,32,32,0,0,896,576,928,608
tileinfo,604,WALL_SPIDER_6,32,32,0,0,928,576,960,608
tileinfo,605,WALL_SPIDER_7,32,32,0,0,960,576,992,608
tileinfo,606,WALL_SPIDER_8,32,32,0,0,992,576,1024,608
tileinfo,607,WALL_SPIDER_9,32,32,0,0,0,608,32,640
tileinfo,608,WALL_SPIDER_10,32,32,0,0,32,608,64,640
tileinfo,609,WALL_SPIDER_11,32,32,0,0,64,608,96,640
tileinfo,610,WALL_SPIDER_12,32,32,0,0,96,608,128,640
tileinfo,611,WALL_SPIDER_13,32,32,0,0,128,608,160,640
tileinfo,612,WALL_SPIDER_14,32,32,0,0,160,608,192,640
tileinfo,613,WALL_SPIDER_15,32,32,0,0,192,608,224,640
tileinfo,614,WALL_STONE_GRAY,32,32,0,0,224,608,256,640
tileinfo,615,WALL_STONE_GRAY_1,32,32,0,0,256,608,288,640
tileinfo,616,WALL_STONE_GRAY_2,32,32,0,0,288,608,320,640
tileinfo,617,WALL_STONE_GRAY_3,32,32,0,0,320,608,352,640
tileinfo,618,WALL_STONE_WHITE,32,32,0,0,352,608,384,640
tileinfo,619,WALL_STONE_WHITE_1,32,32,0,0,384,608,416,640
tileinfo,620,WALL_STONE_WHITE_2,32,32,0,0,416,608,448,640
tileinfo,621,WALL_STONE_WHITE_3,32,32,0,0,448,608,480,640
tileinfo,622,WALL_STONE_DARK,32,32,0,0,480,608,512,640
tileinfo,623,WALL_STONE_DARK_1,32,32,0,0,512,608,544,640
tileinfo,624,WALL_STONE_DARK_2,32,32,0,0,544,608,576,640
tileinfo,625,WALL_STONE_DARK_3,32,32,0,0,576,608,608,640
tileinfo,626,WALL_STONE_MOSSY,32,32,0,0,608,608,640,640
tileinfo,627,WALL_STONE_MOSSY_1,32,32,0,0,640,608,672,640
tileinfo,628,WALL_STONE_MOSSY_2,32,32,0,0,672,608,704,640
tileinfo,629,WALL_STONE_MOSSY_3,32,32,0,0,704,608,736,640
tileinfo,630,WALL_STONE_BLACK_MARKED,32,32,0,0,736,608,768,640
tileinfo,631,WALL_STONE_BLACK_MARKED_1,32,32,0,0,768,608,800,640
tileinfo,632,WALL_STONE_BLACK_MARKED_2,32,32,0,0,800,608,832,640
tileinfo,633,WALL_STONE_BLACK_MARKED_3,32,32,0,0,832,608,864,640
tileinfo,634,WALL_STONE_BLACK_MARKED_4,32,32,0,0,864,608,896,640
tileinfo,635,WALL_STONE_BLACK_MARKED_5,32,32,0,0,896,608,928,640
tileinfo,636,WALL_STONE_BLACK_MARKED_6,32,32,0,0,928,608,960,640
tileinfo,637,WALL_STONE_BLACK_MARKED_7,32,32,0,0,960,608,992,640
tileinfo,638,WALL_STONE_BLACK_MARKED_8,32,32,0,0,992,608,1024,640
tileinfo,639,WALL_UNDEAD,32,32,0,0,0,640,32,672
tileinfo,640,WALL_UNDEAD_1,32,32,0,0,32,640,64,672
tileinfo,641,WALL_UNDEAD_2,32,32,0,0,64,640,96,672
tileinfo,642,WALL_UNDEAD_3,32,32,0,0,96,640,128,672
tileinfo,643,WALL_UNDEAD_WHITE,32,32,0,0,128,640,160,672
tileinfo,644,WALL_UNDEAD_WHITE_1,32,32,0,0,160,640,192,672
tileinfo,645,WALL_UNDEAD_WHITE_2,32,32,0,0,192,640,224,672
tileinfo,646,WALL_UNDEAD_WHITE_3,32,32,0,0,224,640,256,672
tileinfo,647,WALL_UNDEAD_DARKGRAY,32,32,0,0,256,640,288,672
tileinfo,648,WALL_UNDEAD_DARKGRAY_1,32,32,0,0,288,640,320,672
tileinfo,649,WALL_UNDEAD_DARKGRAY_2,32,32,0,0,320,640,352,672
tileinfo,650,WALL_UNDEAD_DARKGRAY_3,32,32,0,0,352,640,384,672
tileinfo,651,WALL_UNDEAD_BLUE,32,32,0,0,384,640,416,672
tileinfo,652,WALL_UNDEAD_BLUE_1,32,32,0,0,416,640,448,672
tileinfo,653,WALL_UNDEAD_BLUE_2,32,32,0,0,448,640,480,672
tileinfo,654,WALL_UNDEAD_BLUE_3,32,32,0,0,480,640,512,672
tileinfo,655,WALL_UNDEAD_GREEN,32,32,0,0,512,640,544,672
tileinfo,656,WALL_UNDEAD_GREEN_1,32,32,0,0,544,640,576,672
tileinfo,657,WALL_UNDEAD_GREEN_2,32,32,0,0,576,640,608,672
tileinfo,658,WALL_UNDEAD_GREEN_3,32,32,0,0,608,640,640,672
tileinfo,659,WALL_UNDEAD_CYAN,32,32,0,0,640,640,672,672
tileinfo,660,WALL_UNDEAD_CYAN_1,32,32,0,0,672,640,704,672
tileinfo,661,WALL_UNDEAD_CYAN_2,32,32,0,0,704,640,736,672
tileinfo,662,WALL_UNDEAD_CYAN_3,32,32,0,0,736,640,768,672
tileinfo,663,WALL_UNDEAD_RED,32,32,0,0,768,640,800,672
tileinfo,664,WALL_UNDEAD_RED_1,32,32,0,0,800,640,832,672
tileinfo,665,WALL_UNDEAD_RED_2,32,32,0,0,832,640,864,672
tileinfo,666,WALL_UNDEAD_RED_3,32,32,0,0,864,640,896,672
tileinfo,667,WALL_UNDEAD_MAGENTA,32,32,0,0,896,640,928,672
tileinfo,668,WALL_UNDEAD_MAGENTA_1,32,32,0,0,928,640,960,672
tileinfo,669,WALL_UNDEAD_MAGENTA_2,32,32,0,0,960,640,992,672
tileinfo,670,WALL_UNDEAD_MAGENTA_3,32,32,0,0,992,640,1024,672
tileinfo,671,WALL_UNDEAD_BROWN,32,32,0,0,0,672,32,704
tileinfo,672,WALL_UNDEAD_BROWN_1,32,32,0,0,32,672,64,704
tileinfo,673,WALL_UNDEAD_BROWN_2,32,32,0,0,64,672,96,704
tileinfo,674,WALL_UNDEAD_BROWN_3,32,32,0,0,96,672,128,704
tileinfo,675,WALL_UNDEAD_YELLOW,32,32,0,0,128,672,160,704
tileinfo,676,WALL_UNDEAD_YELLOW_1,32,32,0,0,160,672,192,704
tileinfo,677,WALL_UNDEAD_YELLOW_2,32,32,0,0,192,672,224,704
tileinfo,678,WALL_UNDEAD_YELLOW_3,32,32,0,0,224,672,256,704
tileinfo,679,WALL_UNDEAD_LIGHTBLUE,32,32,0,0,256,672,288,704
tileinfo,680,WALL_UNDEAD_LIGHTBLUE_1,32,32,0,0,288,672,320,704
tileinfo,681,WALL_UNDEAD_LIGHTBLUE_2,32,32,0,0,320,672,352,704
tileinfo,682,WALL_UNDEAD_LIGHTBLUE_3,32,32,0,0,352,672,384,704
tileinfo,683,WALL_UNDEAD_LIGHTGREEN,32,32,0,0,384,672,416,704
tileinfo,684,WALL_UNDEAD_LIGHTGREEN_1,32,32,0,0,416,672,448,704
tileinfo,685,WALL_UNDEAD_LIGHTGREEN_2,32,32,0,0,448,672,480,704
tileinfo,686,WALL_UNDEAD_LIGHTGREEN_3,32,32,0,0,480,672,512,704
tileinfo,687,WALL_UNDEAD_LIGHTCYAN,32,32,0,0,512,672,544,704
tileinfo,688,WALL_UNDEAD_LIGHTCYAN_1,32,32,0,0,544,672,576,704
